colaborador_id,area,nivel_cargo,genero,raca,data_admissao,idade,salario_base_inicial,tempo_casa_meses,engajamento_medio,horas_extras_media,performance_media
219,Crédito,Sênior,F,Branca,2020-05-31,45,9903.863140114554,70,74.94775767789623,12.556257426253815,3.0468158431084844
220,Produtos Digitais,Júnior,F,Não declarado,2015-11-30,26,4050.321376585117,125,73.19939170774016,14.459578220354343,2.7359960225686475
221,Crédito,Sênior,F,Parda,2021-10-14,35,12722.75921313028,53,73.4123060204479,12.910022756573627,3.4621106868934355
222,Risco & Compliance,Sênior,M,Amarela,2022-03-31,43,11290.315019622149,47,72.94447977055533,9.17460725012617,3.2616628345826677
223,Comercial,Sênior,F,Branca,2024-08-23,37,9330.611550895468,18,67.05423751492002,15.001083125992098,3.351256147262387
224,Tecnologia,Pleno,F,Parda,2017-08-08,35,7269.782554076327,104,66.14777789540925,22.8324535387263,2.9405135491283403
225,Comercial,Pleno,F,Preta,2015-03-09,28,6324.478131711434,133,65.22063925798038,12.337025008996244,3.030589983104527
226,Comercial,Júnior,F,Branca,2020-06-14,25,3351.7307048824227,69,66.6774441307738,11.485111530059541,2.7547943272606727
227,Backoffice,Júnior,M,Branca,2022-01-23,38,2457.6117495533526,50,74.70344283704041,10.2942177779044,2.871547617219877
228,Tecnologia,Júnior,M,Branca,2022-11-24,43,3267.981174626673,39,65.57121526484309,21.701006398076192,3.1111532101181236
229,Backoffice,Júnior,F,Amarela,2016-12-08,31,2700.419052686197,112,74.78305868688085,13.349145258226415,2.8286221579571103
230,Crédito,Pleno,M,Parda,2017-08-13,27,6346.853946785581,104,71.86371838958588,9.874442604623075,2.9492735180590888
231,Produtos Digitais,Pleno,M,Parda,2020-02-14,21,7528.782053520447,73,72.88648065501623,12.543368930625173,2.8914439770393856
232,Risco & Compliance,Pleno,F,Branca,2018-04-21,28,6048.114597279245,95,72.37708456814552,13.415485461848043,2.965245588715829
233,Risco & Compliance,Júnior,M,Branca,2023-08-07,33,2998.8667983666064,31,74.88833496110493,16.47884603160183,3.078146497633558
234,Tecnologia,Líder,F,Parda,2019-09-26,43,16672.259813639765,78,64.19649196647991,22.11120020970115,3.1040731260331165
235,Comercial,Sênior,M,Branca,2022-12-28,38,11301.862395385711,38,67.88488274811264,11.524566076930995,3.306888442145691
236,Produtos Digitais,Sênior,F,Parda,2020-10-20,35,12058.96732881992,65,73.78179684295476,12.924703462497702,3.2351222112049256
237,Tecnologia,Líder,M,Preta,2022-09-22,31,17087.27123305614,42,66.90556940753365,20.03127642668743,3.29672301361096
238,Comercial,Pleno,M,Branca,2018-04-29,30,5543.278303165414,95,66.19691958546282,13.845796429211644,2.687828408501275
239,Crédito,Líder,F,Parda,2023-04-23,42,19490.85196844993,34,77.91641207505974,11.578826508171021,3.404428101109628
240,Comercial,Júnior,F,Branca,2017-09-29,35,3230.142720240976,102,63.37753000439583,12.160495201448633,2.8562022965025142
241,Backoffice,Pleno,Outro,Parda,2020-06-16,21,6195.38602583953,69,73.57613655883303,12.014669651676627,3.0928403731640692
242,Backoffice,Júnior,F,Branca,2017-02-20,29,2512.068311905416,110,78.41050794153095,11.893404093336775,2.5663389227895776
243,Backoffice,Júnior,M,Parda,2019-10-02,28,3137.544943138399,78,76.0334865736398,12.199960831981103,2.727985948836355
244,Tecnologia,Júnior,M,Branca,2018-03-07,30,3646.717217044595,97,63.866506739704704,21.09019335746765,2.9211658007953343
245,Comercial,Pleno,M,Parda,2017-08-31,37,5573.0814471823,103,64.76381344198012,10.837563411506578,3.0815768637454997
246,Backoffice,Sênior,M,Parda,2024-08-30,33,9715.887738032883,18,76.98121277278071,13.051431578648241,3.25978611348326
247,Tecnologia,Pleno,M,Branca,2016-08-07,33,8224.911538087652,116,63.61944380568005,21.68888348087907,3.0937177450358537
248,Backoffice,Júnior,M,Parda,2022-11-13,41,3088.247589169047,40,74.98139447910472,12.566056269899086,2.727612110824961
249,Backoffice,Sênior,F,Branca,2024-11-01,29,10611.492825356225,16,77.46238647688008,9.354596603911455,3.1756960855348044
250,Backoffice,Pleno,M,Parda,2015-03-14,45,6432.106038086408,133,73.8685091776804,9.701205293840212,2.992347629617903
251,Tecnologia,Pleno,F,Branca,2021-12-26,29,6910.774660712436,51,67.24425510595457,18.495188871623697,3.0066452181862195
252,Tecnologia,Pleno,M,Parda,2017-07-12,34,7328.680261880861,105,65.5344574819125,22.8324535387263,3.0686901290041626
253,Backoffice,Júnior,M,Branca,2015-05-28,32,2435.007401020335,131,76.15610502008025,9.059543243437725,2.9132227373900013
254,Tecnologia,Júnior,F,Branca,2019-01-10,34,4176.736866673192,87,62.53311283054138,19.87335862467367,2.863069839635259
255,Comercial,Sênior,M,Branca,2024-05-06,36,8963.716454424302,22,68.09027976860582,12.853880100751923,3.24629183819296
256,Risco & Compliance,Júnior,M,Parda,2015-02-12,36,3657.860064219268,134,75.62131354741061,12.78909958677958,2.7334300526439606
257,Backoffice,Pleno,F,Branca,2020-11-15,29,5408.252320597079,64,73.2340420079675,9.944982398797519,2.952826078731468
258,Crédito,Sênior,M,Preta,2020-01-05,27,11045.060885434928,75,74.17634743513356,11.915483572717163,3.029220675297154
259,Risco & Compliance,Pleno,F,Preta,2023-09-23,49,5687.4818638780425,29,74.14155668188248,11.595067057085734,3.1225683824700887
260,Comercial,Júnior,M,Branca,2015-11-03,31,2844.1909107887877,125,67.86359838441575,12.022357275781962,2.8151369771153743
261,Risco & Compliance,Júnior,F,Parda,2021-10-23,38,3684.480045973252,53,74.7645639948048,12.021634242249448,2.870436900580984
262,Backoffice,Júnior,M,Branca,2021-10-18,24,2444.343027958972,53,74.5092409536475,13.108649362689752,2.8912010841270916
263,Comercial,Pleno,M,Branca,2021-09-08,32,5831.389451484105,54,68.59633358734442,11.403837977172868,2.907093412790393
264,Risco & Compliance,Pleno,F,Parda,2024-06-01,33,5672.171267029228,21,76.1796331413025,14.609594167047561,3.059337579200877
265,Backoffice,Júnior,Outro,Parda,2023-03-24,36,2739.6395284682503,35,76.34539107635699,11.516301444307475,3.033841808784551
266,Produtos Digitais,Líder,M,Parda,2015-06-03,21,18261.291892740268,131,72.84550790398985,12.101583359505137,3.0981682284253402
267,Crédito,Pleno,F,Branca,2019-09-16,34,6387.092074065529,78,72.16563319850502,10.474259863133721,3.072957137203678
268,Crédito,Júnior,F,Branca,2018-12-23,27,3840.814316222068,87,76.38228814258429,12.65866706585456,2.968523232444431
269,Tecnologia,Pleno,M,Branca,2018-02-06,35,7356.110746399255,98,66.56015016679969,20.18400011494711,3.0855751044031923
270,Tecnologia,Pleno,F,Parda,2019-07-06,27,6991.045480654302,81,71.08524646338348,21.600208325411913,2.9038744808484886
271,Produtos Digitais,Júnior,F,Parda,2018-11-03,28,4158.546129209915,89,73.01035518152787,9.385692522239829,2.727463219877075
272,Produtos Digitais,Júnior,F,Parda,2019-04-28,32,3615.159956196588,83,71.12910891658306,10.121273623684385,2.917484202779784
273,Backoffice,Sênior,F,Branca,2024-10-14,27,8814.266081149439,16,73.25289891308564,13.476961749267986,3.4621106868934355
274,Backoffice,Pleno,M,Branca,2015-11-20,31,5779.084024600938,125,75.4483707149917,10.179204356809423,2.9385607210177658
275,Risco & Compliance,Pleno,M,Branca,2024-03-20,26,6080.295622859177,23,74.1526303128144,11.683640299496188,3.013640650645231
276,Risco & Compliance,Pleno,F,Branca,2019-10-19,23,6954.67292005373,77,78.82854111908934,11.520120697800236,3.0841661514615235
277,Produtos Digitais,Júnior,F,Branca,2021-03-26,40,4039.66193224532,60,78.43343960204399,9.473446546778177,2.9644156885849573
278,Crédito,Júnior,F,Parda,2023-04-19,26,3731.508687713605,35,73.05134057903335,14.338284127306016,2.7361037964783805
279,Crédito,Pleno,M,Preta,2018-08-08,32,7827.866188945509,92,74.60201119257032,12.484543181504206,2.8252439646830063
280,Produtos Digitais,Júnior,F,Parda,2019-04-21,38,3583.2029405571006,83,71.91962059961007,11.907692662494107,2.8089996683787373
281,Backoffice,Júnior,Outro,Branca,2019-02-03,30,2708.638583536785,86,69.90117334694884,13.957699844872911,2.7953381110289026
282,Tecnologia,Sênior,M,Branca,2018-09-29,29,11823.308985794023,90,66.89433991687376,19.287524961352386,3.1858680054812556
283,Tecnologia,Líder,F,Preta,2024-04-01,35,16787.903921272053,23,68.7828356154841,20.69653872439788,3.116855377309838
284,Comercial,Sênior,M,Branca,2023-04-14,40,10930.909412000412,35,63.119172826660794,11.214229135040446,3.1527016711667954
285,Risco & Compliance,Sênior,F,Amarela,2016-02-02,26,11857.599723328003,122,73.47704504505762,11.682424182103993,3.200539485098219
286,Comercial,Júnior,M,Parda,2016-01-30,33,2985.982923750959,122,71.79534276622847,14.82890289414965,2.7873566307990196
287,Tecnologia,Líder,Outro,Branca,2019-04-11,23,18962.46062509468,84,67.55057428935164,18.023655793887702,3.290280718706874
288,Risco & Compliance,Júnior,F,Preta,2015-12-27,31,2863.948696622472,124,76.90896919056851,14.265870834930597,2.740596130843382
289,Tecnologia,Líder,F,Branca,2021-03-09,34,19062.22885683963,60,63.97302260336957,21.22041864121751,3.313046637291332
290,Risco & Compliance,Líder,M,Parda,2016-06-08,28,17942.1405438972,118,71.84921213081404,11.665988609043145,3.407174456027835
291,Comercial,Pleno,F,Parda,2020-03-21,31,6132.889632450942,72,67.41225440125122,12.457302791996968,2.875959120376296
292,Comercial,Líder,F,Branca,2015-01-27,25,13943.878665541884,135,67.67746503500737,11.010136336479428,3.3275357529826732
293,Produtos Digitais,Pleno,F,Branca,2018-03-01,34,8507.14230177244,97,73.47666484151891,13.043242447121493,3.0004010355819495
294,Tecnologia,Júnior,F,Parda,2021-10-07,40,3594.174483710904,53,65.60366569971465,19.499959499772228,2.7421366269075436
295,Comercial,Pleno,M,Parda,2019-11-02,27,6080.771911714323,77,64.36901872509196,12.1567834039798,2.9809351748738533
296,Risco & Compliance,Pleno,F,Branca,2024-10-10,30,6575.379419292271,17,74.96987363880247,11.339008008365738,3.105582513534206
297,Produtos Digitais,Júnior,F,Amarela,2023-09-26,37,3905.627626172694,29,75.81985335254011,12.047922623251848,2.9779560201357267
298,Comercial,Pleno,M,Branca,2018-08-03,41,6393.980364709443,92,69.24189691543161,13.274579754469412,2.962679372201644
299,Crédito,Líder,F,Branca,2015-06-16,25,19236.558879526936,130,76.86790380382175,8.945722850759951,3.3637374784875456
300,Comercial,Júnior,F,Branca,2023-06-14,32,2554.6912666292324,33,65.62085502513246,10.877956460696558,2.75165111253569
301,Comercial,Sênior,M,Branca,2024-02-09,35,11300.8495576911,25,68.10625249933322,12.519220574716968,3.216095350012522
302,Risco & Compliance,Sênior,F,Branca,2023-03-15,33,11037.999949074643,36,77.15319767709245,11.918007465777528,3.242454005840466
303,Risco & Compliance,Sênior,M,Não declarado,2016-04-12,21,11662.415205198777,120,76.75607305435825,12.423503887826888,3.3648698627009233
304,Crédito,Líder,M,Branca,2024-12-21,37,19090.357129960164,14,74.33828323965768,12.665235146957942,3.1681933626571914
305,Produtos Digitais,Pleno,F,Branca,2017-08-01,43,8020.061972323676,104,76.45431544951349,12.19012959861113,2.8770608901582544
306,Backoffice,Líder,M,Branca,2022-03-28,34,15682.014163634904,48,74.70328984372499,11.499139330775717,3.157728486759161
307,Risco & Compliance,Sênior,M,Parda,2024-01-28,27,9936.145404202169,25,74.8433236300033,14.399208892798457,2.9150701777430394
308,Tecnologia,Júnior,F,Preta,2017-05-10,30,3366.563476289791,107,66.79849419285193,22.29087484279678,2.9366492768446313
309,Produtos Digitais,Pleno,M,Branca,2024-01-29,44,8482.655426320453,25,72.02220600289998,9.776346114299079,3.0740724145731857
310,Comercial,Pleno,M,Branca,2018-02-03,39,6666.257409993126,98,66.16209557359353,10.33321459300175,2.925364936735818
311,Tecnologia,Júnior,F,Branca,2024-10-03,37,4191.479449728044,17,66.3389220796688,20.93586472525939,2.76679680731659
312,Comercial,Pleno,M,Branca,2017-10-23,36,6258.732825079043,101,67.13802899867811,13.558910758162925,2.8377652292430913
313,Comercial,Pleno,M,Branca,2024-07-12,30,6045.880614376772,20,66.89508095505644,13.241355768008637,3.1619627492427953
314,Backoffice,Júnior,M,Branca,2015-07-15,32,2705.841089980521,129,74.53985053268362,10.916790379646699,2.728487830668328
315,Produtos Digitais,Pleno,M,Branca,2022-02-01,33,9266.401009906374,49,75.50135845269477,12.975005947869136,3.0532078108033773
316,Crédito,Sênior,F,Parda,2020-04-26,37,10877.950118998564,71,75.29838672389987,12.248636594894242,3.2616875349705183
317,Tecnologia,Pleno,F,Branca,2019-10-11,43,8049.4187412710835,77,69.29031262731097,16.334392419761524,2.9557474293437522
318,Comercial,Júnior,M,Amarela,2017-03-26,40,3028.783619914501,108,66.15754841782827,15.036794398023517,2.9753263832209598
319,Comercial,Júnior,F,Preta,2022-01-19,25,3097.661108272812,50,62.32695320909328,11.739991882543043,2.789040410956319
320,Comercial,Pleno,M,Parda,2016-11-27,35,5808.264991059527,112,66.48559037630804,12.073972933785939,2.819230654582403
321,Risco & Compliance,Sênior,F,Branca,2020-07-10,38,12533.916314058417,68,74.8091451644441,9.749726164007301,2.9502184008256713
322,Crédito,Júnior,F,Branca,2017-07-13,37,3524.1912075127448,105,73.81232336562744,10.540155346640493,2.7652829481454373
323,Crédito,Pleno,F,Branca,2024-07-20,30,7806.220395049693,19,75.8747486640633,11.514188632681481,2.97507748521453
324,Comercial,Júnior,Outro,Parda,2015-04-15,51,2556.8322745565224,132,63.77813138126612,13.705986355608216,2.808703002000908
325,Backoffice,Júnior,F,Branca,2016-12-30,26,2912.133348628408,111,75.80471918214157,11.621130726862694,2.8341577907486144
326,Produtos Digitais,Sênior,M,Preta,2017-06-03,27,14379.606903387346,106,76.1167040568537,11.199091820577474,3.154149482327279
327,Risco & Compliance,Pleno,F,Amarela,2019-02-20,35,7085.258738901192,85,76.34254828030261,14.618471036846481,3.07886848232562
328,Risco & Compliance,Júnior,F,Branca,2017-04-29,46,3700.9271129638646,107,74.84381932775052,12.716715623355105,2.74121352081201
329,Tecnologia,Pleno,F,Parda,2019-11-29,28,6384.903620258519,76,64.26437411161297,19.627926052634397,2.957854743775212
330,Comercial,Júnior,M,Branca,2023-09-20,32,2550.2971433335288,29,67.42081418547325,14.722568300843667,2.8274862280419906
331,Tecnologia,Pleno,F,Branca,2022-02-12,40,7437.592786789234,49,65.18348462558698,19.627696775914117,3.109034057796471
332,Produtos Digitais,Pleno,F,Branca,2020-10-17,33,6956.183703163051,65,74.62460488804477,12.5338918947353,3.240196360204361
333,Comercial,Júnior,F,Branca,2015-11-21,31,3427.079298296137,125,69.40535498868421,11.998392664092677,2.8442859218946066
334,Comercial,Júnior,F,Preta,2021-12-08,37,2749.8586570872526,51,71.32101141937483,10.227963974615049,2.752605797266609
335,Comercial,Pleno,M,Branca,2016-08-30,35,5950.79651285672,115,64.39846964677271,11.176247093963868,3.002212850495111
336,Comercial,Sênior,M,Branca,2022-11-10,40,8683.41289003667,40,64.17660681636774,10.105296750237345,3.1258084088778237
337,Backoffice,Líder,F,Parda,2017-07-01,41,14344.256979132131,105,76.35195431292824,10.078209600932988,3.2634667745593826
338,Crédito,Júnior,M,Parda,2019-03-03,35,3325.7545895275675,85,73.98664304987061,10.219313088159394,2.763129608302965
339,Tecnologia,Sênior,M,Branca,2018-07-03,35,10792.47510828959,93,65.2195513064184,21.666165860363588,3.246582253960487
340,Comercial,Pleno,F,Preta,2023-08-01,35,5703.223680053205,31,66.13070759032824,13.673030694183451,2.7950451050561314
341,Tecnologia,Pleno,M,Parda,2016-04-06,36,7255.731045501425,120,63.08846588675252,20.64684550633312,2.929165114789065
342,Tecnologia,Sênior,M,Branca,2020-08-26,34,14337.205592281023,67,65.7859741454687,22.8324535387263,3.447944899010402
343,Comercial,Sênior,F,Branca,2016-06-02,33,9123.657615758126,118,67.128340878424,11.732115259300159,3.1361039193827054
344,Tecnologia,Líder,F,Parda,2022-01-16,41,19001.88533645681,50,67.38962456354625,20.163555727465404,3.1660446682496644
345,Tecnologia,Pleno,M,Parda,2024-01-17,43,8596.459985696913,26,67.09055344292825,19.0183197329881,2.9599847810328193
346,Risco & Compliance,Pleno,M,Parda,2019-05-06,24,7178.198031721468,83,69.65500658758626,13.010246988788955,3.1071518813718932
347,Crédito,Sênior,F,Parda,2019-11-17,34,13202.117878043206,76,73.62583170165006,11.212959273463248,3.116268350651507
348,Comercial,Júnior,F,Parda,2024-04-08,29,3421.468483194152,23,62.0195201671262,13.576848163772338,2.7365902570795004
349,Tecnologia,Pleno,F,Branca,2020-03-16,32,7476.463969711846,72,69.38957539316878,22.032443944436263,3.1425271006957476
350,Crédito,Pleno,M,Branca,2019-11-15,36,7306.498009232069,76,74.5738433485945,11.021790718948372,2.95768651587141
351,Risco & Compliance,Pleno,M,Branca,2020-10-11,38,5828.67739134348,65,72.91988278543657,10.696284020989324,3.102799257680832
352,Backoffice,Júnior,Outro,Parda,2021-11-20,33,2799.682245415016,52,77.84125845956333,13.887414262489678,2.815726391825715
353,Crédito,Júnior,F,Parda,2016-01-26,22,3769.834191246031,123,75.86776616963272,12.485376733359777,3.055153742183433
354,Comercial,Sênior,M,Branca,2023-03-17,28,10016.00596293143,36,65.23528098625546,13.438421505344339,2.863659921389129
355,Comercial,Júnior,M,Parda,2019-05-09,39,3182.4291295355083,83,65.78948685982256,11.065816286413058,2.8385909664021245
356,Crédito,Pleno,F,Branca,2015-09-22,21,7408.705253067452,127,75.96818341752349,12.636061891260725,2.9850774466765793
357,Comercial,Júnior,F,Branca,2022-11-09,41,2778.1222271186043,40,64.80797469130967,13.269989642470426,2.706647521529043
358,Risco & Compliance,Júnior,Outro,Branca,2018-10-07,37,3671.94237921314,90,72.04618712856701,12.119862325455705,2.5859200601011287
359,Backoffice,Júnior,M,Branca,2016-01-02,41,2815.648178427348,123,75.03625502722647,11.268587645928397,2.7415222035262423
360,Risco & Compliance,Júnior,M,Branca,2021-05-02,32,3013.0832525853284,59,78.13678967304683,13.289558545232325,2.6126449880039533
361,Tecnologia,Sênior,M,Branca,2023-10-18,21,13870.30955670666,29,62.82336954548175,18.605378553613942,3.253874777999737
362,Crédito,Júnior,F,Branca,2023-11-15,36,3364.942464319972,28,78.44761984187738,10.892085458743722,2.8893702551747786
363,Tecnologia,Líder,M,Branca,2024-07-27,41,20158.007465885923,19,65.81349130189041,22.24826442048099,3.184819466701487
